session,log,from_gear,to_gear,t,rpm,airmass_mg,pedal,boost,baseline_crk,min_ign_crk,depth_crk,duration_s,fuel_before_mg,fuel_at_min_mg,fuel_ratio,cyl_cut_est,lambda_peak,map_d_crk,map_sport_crk
BasicsGuide_R19,simostools-2026_08_30-10_34_08.csv,3.0,4.0,490475.72,5313.0,1273.8055,99.90234,19.86859,2.2499971,-14.624981,16.8749781,0.09999999997671694,108.32652,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R19,simostools-2026_08_30-10_34_08.csv,4.0,5.0,490484.62,5736.0,1251.3325,99.90234,19.998499,2.06249735,-14.624981,16.68747835,0.9400000000023283,108.8246,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R19,simostools-2026_08_30-10_35_25.csv,3.0,4.0,490550.84,5819.0,1220.915,99.90234,19.42009,2.6249967,-14.624981,17.2499777,0.879999999946449,105.41224249999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-07_51_22.csv,3.0,4.0,567443.06,4239.0,491.4517,31.054688,0.5419413,13.6874825,-17.624977,31.312459500000003,0.19999999995343387,51.6622785,35.797985,0.692923077328074,1.228307690687704,1.9999695,-7.36170737322741,-12.85681183260743
BasicsGuide_R20,simostools-2026_08_31-07_52_56.csv,3.0,4.0,567528.1,5778.0,1240.2918,99.90234,19.842566,3.7499952,-14.624981,18.3749762,0.6500000000232831,107.90263,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-07_54_22.csv,3.0,4.0,567615.8,5803.0,1211.3771,99.90234,19.631586,3.9374949999999997,-14.249982,18.187476999999998,0.31000000005587935,105.49701999999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-07_55_19.csv,3.0,4.0,567670.75,5306.0,1281.5101,99.90234,20.49987,3.7499952,-14.624981,18.3749762,0.75,108.464292,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-07_56_43.csv,3.0,4.0,567753.56,5528.0,1281.423,99.90234,20.315472,3.3749957,-14.999981,18.3749767,0.8000000000465661,111.56932499999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-07_57_32.csv,3.0,4.0,567803.7,5467.0,1252.4419,99.90234,20.042313,2.6249967,-14.999981,17.6249777,1.3000000000465661,107.5423175,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.24999999999999
BasicsGuide_R20,simostools-2026_08_31-07_59_26.csv,3.0,4.0,567919.56,4834.0,1294.2728,99.90234,19.869736,2.2499971,-15.74998,17.999977100000002,0.6999999999534339,106.5991525,103.578896,0.9716671621756092,0.11333135129756311,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-08_00_09.csv,3.0,4.0,567961.6,5332.0,1265.6177,99.90234,19.998762,3.7499952,-14.624981,18.3749762,1.150000000023283,107.8072525,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-08_01_14.csv,3.0,4.0,568027.44,5901.0,1223.8654,99.90234,19.750053,3.3749957,-14.249982,17.6249777,0.060000000055879354,109.28029,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-08_02_47.csv,3.0,4.0,568118.5,5403.0,1282.4794,99.90234,20.475168,3.56249545,-14.624981,18.18747645,0.060000000055879354,108.7822125,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-08_05_11.csv,2.0,3.0,568253.5,3395.0,691.4947,41.89453,5.245207,15.1874805,-19.124975,34.3124555,0.1600000000325963,59.0168665,47.56109,0.8058897874559301,0.7764408501762796,1.9999695,-10.124999999999993,-17.732358047448812
BasicsGuide_R20,simostools-2026_08_31-08_05_11.csv,3.0,4.0,568257.94,4687.0,1514.4362,75.48828,24.891394,-0.74999905,-19.124975,18.37497595,1.0,139.52524,111.018265,0.7956858916709264,0.8172564333162944,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R20,simostools-2026_08_31-08_05_45.csv,2.0,3.0,568289.6,3810.0,759.5747,42.773438,6.9202967,15.74998,-21.749971,37.499950999999996,1.25,50.570747999999995,69.921585,1.3826488190366495,-1.530595276146598,0.9970703,-9.941824677355443,-20.11103786057187
BasicsGuide_R22,simostools-2026_09_01-06_34_59.csv,1.0,2.0,649601.06,2914.0,437.81146,25.683594,0.3619443,13.124983,-28.124964,41.249947,0.25,22.98574,26.111969,1.1360073245412154,-0.5440292981648618,1.0166016,-6.858570597429349,-6.871323962674791
BasicsGuide_R22,simostools-2026_09_01-06_34_59.csv,2.0,3.0,649604.3,2324.0,202.71485,11.230469,-5.486891,21.374973,-13.874982,35.249955,0.5500000000465661,6.231265499999999,12.844037,2.06122448160811,-4.24489792643244,1.2597656,7.105427357601002e-15,7.105427357601002e-15
BasicsGuide_R22,simostools-2026_09_01-06_38_09.csv,2.0,3.0,649788.4,2169.0,337.52647,22.949219,-1.9282517,14.999981,-34.874954,49.874935,0.19999999995343387,17.188967,20.071457,1.1676941959339382,-0.6707767837357528,1.0136719,-1.8278460089003539,-1.8278460089003539
BasicsGuide_R22,simostools-2026_09_01-06_38_09.csv,3.0,4.0,649800.56,6185.0,1168.9322,99.90234,18.912817,4.1249948,-13.124983,17.2499778,1.0399999999208376,102.95365000000001,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.24999999999999
BasicsGuide_R22,simostools-2026_09_01-06_39_35.csv,3.0,4.0,649883.2,4979.0,1289.7324999999998,99.90234,19.935194,3.3749957,-16.874979,20.2499747,0.40000000002328306,102.8476725,101.73495,0.9891808684343343,0.04327652626266287,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_40_37.csv,2.0,3.0,649935.7,2275.0,334.0687,22.949219,-2.078782,16.499979,-34.124958,50.624937,0.23999999999068677,19.138887500000003,22.190935,1.1594683860281845,-0.6378735441127379,0.9589844,-1.6592746283762663,-1.6437632469678343
BasicsGuide_R22,simostools-2026_09_01-06_40_37.csv,3.0,4.0,649947.44,5797.0,1221.756,99.90234,19.491419,3.3749957,-14.624981,17.9999767,0.5,103.53649999999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_43_09.csv,3.0,4.0,650101.25,6178.0,1147.3368,99.90234,18.394388,4.1249948,-13.124983,17.2499778,0.44999999995343387,106.17525499999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_44_04.csv,2.0,3.0,650143.3,2235.0,452.92848000000004,30.46875,-0.29077053,11.999985,-35.624954,47.624939000000005,0.13999999989755452,27.712176499999998,29.609108,1.06845119148256,-0.2738047659302403,1.0175781,-7.652238126397954,-7.458291968974117
BasicsGuide_R22,simostools-2026_09_01-06_44_04.csv,3.0,4.0,650154.3,5569.0,1206.5047,99.90234,18.956474,2.6249967,-14.624981,17.2499777,0.6500000000232831,104.32071,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_44_56.csv,2.0,3.0,650194.94,2253.0,548.9053,33.007812,1.4852506,10.499987,-35.249954,45.74994100000001,0.060000000055879354,35.787387499999994,36.9425,1.0322770836513284,-0.12910833460531368,1.0048828,-10.124999999999993,-9.932918763134236
BasicsGuide_R22,simostools-2026_09_01-06_44_56.csv,3.0,4.0,650204.94,5869.0,1186.6208000000001,99.90234,18.851967,3.7499952,-14.249982,17.9999772,0.9000000000232831,106.185855,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_46_06.csv,3.0,4.0,650274.94,5001.0,1255.9669,99.90234,19.04919,4.1249948,-15.37498,19.4999748,0.5999999999767169,104.628038,97.4748,0.9316317295369717,0.27347308185211316,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_47_08.csv,3.0,4.0,650339.7,5464.0,1219.6777000000002,99.90234,18.960646,4.1249948,-14.999981,19.1249758,0.8000000000465661,106.13286,0.0,0.0,4.0,1.9999695,-11.999999999999991,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_48_18.csv,3.0,4.0,650407.8,5939.0,1193.0915,99.90234,19.193518,2.6249967,-13.874982,16.4999787,0.34999999997671694,104.861175,0.0,0.0,4.0,1.9999695,-11.999999999999995,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_49_15.csv,2.0,3.0,650454.44,2616.0,516.19726,32.617188,1.3135462,10.499987,-35.624954,46.12494100000001,0.12000000011175871,32.5445865,34.165985,1.049820835793996,-0.19928334317598395,1.0048828,-10.124999999999995,-9.774284931009868
BasicsGuide_R22,simostools-2026_09_01-06_49_15.csv,3.0,4.0,650464.94,5399.0,1246.8216,99.90234,19.715916,2.6249967,-14.624981,17.2499777,0.03999999992083758,105.051928,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_50_21.csv,3.0,4.0,650529.06,6052.0,1177.5230000000001,99.90234,19.181742,2.6249967,-13.499983,16.1249797,0.6399999998975545,103.9816,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.24999999999999
BasicsGuide_R22,simostools-2026_09_01-06_51_32.csv,2.0,3.0,650590.5,2825.0,491.89045999999996,30.859375,0.98666906,12.374984,-34.874954,47.249938,0.09999999997671694,27.404851,29.693888,1.0835267084648628,-0.33410683385945106,1.0214844,-9.697803878796513,-9.636650551740383
BasicsGuide_R22,simostools-2026_09_01-06_51_32.csv,3.0,4.0,650600.25,5857.0,1204.9358,99.90234,19.590603,2.9999962,-14.249982,17.2499782,0.6899999999441206,103.85442499999999,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_52_58.csv,3.0,4.0,650687.8,5815.0,406.27348,0.0,-0.59668607,3.7499952,-6.7499914,10.4999866,0.0,106.04808750000001,0.0,0.0,4.0,1.9999695,-2.8825387737624406,-6.468252315931716
BasicsGuide_R22,simostools-2026_09_01-06_55_01.csv,3.0,4.0,650807.3,5299.0,1290.7351,99.90234,20.575787,3.3749957,-14.624981,17.9999767,0.6399999998975545,107.6376955,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_55_01.csv,1.0,2.0,650866.5,2447.0,410.26932,26.367188,-0.43433556,14.249982,-20.999973,35.249955,0.40000000002328306,24.628336,31.601418,1.2831324860924425,-1.1325299443697698,0.97753906,-5.412564559446514,-5.104635840914619
BasicsGuide_R22,simostools-2026_09_01-06_55_01.csv,2.0,3.0,650869.0,2412.0,537.0045,31.933594,1.4867162,10.874986,-24.37497,35.249956,0.1600000000325963,34.642869,37.302814,1.0767818912457856,-0.3071275649831424,1.0097656,-10.124999999999993,-9.830342540950628
BasicsGuide_R22,simostools-2026_09_01-06_55_01.csv,3.0,4.0,650873.94,2250.0,172.9022,10.3515625,-7.5697885,20.249973,-15.74998,35.999953000000005,0.6200000001117587,5.478850850000001,7.354589,1.3423597760468327,-1.3694391041873306,1.0185547,7.105427357601002e-15,7.105427357601002e-15
BasicsGuide_R22,simostools-2026_09_01-06_55_01.csv,3.0,4.0,650899.6,4984.0,1262.4093,99.90234,19.086676,4.1249948,-15.74998,19.8749748,0.6399999998975545,107.468135,95.18576,0.8857114715910906,0.4571541136356374,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_57_38.csv,3.0,4.0,650968.25,5566.0,1210.0066,99.90234,19.056688,4.1249948,-14.999981,19.1249758,0.6500000000232831,105.804345,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_58_33.csv,2.0,3.0,651011.6,2812.0,592.15635,36.035156,2.5647268,11.249986,-32.624958,43.874944,0.15000000002328306,38.320164,37.853878,0.9878318370453739,0.04867265181850433,1.0234375,-10.124999999999993,-11.281525860557936
BasicsGuide_R22,simostools-2026_09_01-06_58_33.csv,3.0,4.0,651020.94,5574.0,1227.7899,99.90234,19.531908,3.7499952,-14.624981,18.3749762,0.7999999999301508,106.344815,0.0,0.0,4.0,1.9999695,-11.999999999999995,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-06_59_36.csv,3.0,4.0,651085.25,5654.0,1228.7052,99.90234,19.636772,3.7499952,-14.624981,18.3749762,0.5500000000465661,106.906475,0.0,0.0,4.0,1.9999695,-11.999999999999991,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-07_00_33.csv,2.0,3.0,651131.94,2712.0,520.4629,33.88672,1.5138992,10.874986,-35.624954,46.49994,0.2600000000093132,32.6611575,31.940535,0.9779364065710163,0.0882543737159347,1.0166016,-10.124999999999993,-10.06553472275741
BasicsGuide_R22,simostools-2026_09_01-07_00_33.csv,3.0,4.0,651141.8,5898.0,1178.1355,99.90234,18.967422,3.7499952,-14.249982,17.9999772,0.6399999998975545,106.736916,0.0,0.0,4.0,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-07_02_28.csv,1.0,2.0,651248.1,4183.0,726.7654,41.015625,7.0488825,8.624989,-19.874975,28.499964,1.1999999999534339,61.44367,66.86953,1.0883062486339115,-0.3532249945356458,1.9999695,-9.51634671945226,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-07_02_28.csv,2.0,3.0,651250.4,5022.0,1320.4032000000002,99.90234,19.733774,1.4999981,-18.749975,20.2499731,0.09999999997671694,128.60992,21.555092,0.16760053967843228,3.329597841286271,1.9999695,-11.999999999999993,-20.249999999999993
BasicsGuide_R22,simostools-2026_09_01-07_02_28.csv,3.0,4.0,651252.56,4852.0,1434.9779,99.90234,22.52108,0.37499952,-18.749975,19.12497452,0.5399999999208376,135.6042,73.270355,0.5403251152987887,1.8386995388048453,1.9999695,-11.999999999999993,-20.249999999999993
