Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R07.bin]
4874.728,0.013217181,0.075926825,0.07913719,0.07918369,101.81443,22.556387,13.867593,-11.4983225,34.505604,10.070388,74.159,0.0,4.361,18.118,46.838,0.0,97.74457,0.0,0.0,463.5,221.625,2080.0,0.0,-12.75,0.080566406,105.18088,7595.5107,7515.379,1100.0834,502.81186,0.5298695,6.273655,0.0,2.3437297,1.0,19.607544,39.097755,36.374954,23.62497,0.576,0.0,19.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.93652344,0.9033203,53.62549,2.3437505,22.557749,22.577438,0.0,108.999954,4.1015625,1.0,105.60376,81.1265,471.0,548.625,-2.0813852E-5,-2.4375,0.0,-3.15625,3.734603,57.99996,19.683838,1.0,17.92,0.0,0.0,-74.20044,99.998474,25.798035,3.6767578,17.94,18.02,17.9,17.84,0
4874.767,0.010573745,0.01162073,0.079283506,0.080709726,101.81443,22.556387,13.855752,-11.496512,0.0,0.0,74.198,0.0,4.361,18.118,46.838,0.0,97.74452,0.0,0.0,463.5,223.5,2077.0,0.0,-12.75,0.080566406,105.18088,7455.944,7311.601,1100.0834,502.2812,0.33911648,6.2524605,0.0,2.3437338,1.0,19.288635,39.097755,36.374954,26.999966,0.576,0.0,19.398438,0.0,0.0,0.0,0.0,0.0,0.0,0.92285156,0.9033203,53.616333,2.3437505,22.570223,22.872028,0.0,108.999954,4.5898438,1.0,105.51255,81.1265,471.0,548.625,-1.6651082E-5,-1.125,0.0,-0.625,3.734603,57.99996,19.51294,1.0,17.94,0.0,0.0,-73.99902,99.998474,25.99945,3.6767578,17.91,17.91,18.01,17.84,0
4874.808,0.008458996,-0.05160171,0.08009793,0.09062888,101.81443,22.556387,13.847464,-11.472558,0.0,0.0,74.237,0.0,4.361,18.118,46.838,0.0,97.74449,0.0,0.0,462.75,229.5,2073.0,0.0,-12.75,0.081604004,105.23892,7175.749,7107.8228,1100.0834,502.2812,0.7630121,6.464408,0.0,2.3437371,1.0,19.073486,39.097755,36.374954,31.87496,0.608,0.0,19.195312,0.0,0.0,0.0,0.0,0.0,0.0,0.90722656,0.90234375,53.607178,2.3437505,22.735336,24.859577,0.0,108.999954,5.2734375,1.0,105.41305,81.1265,470.625,548.625,-1.3320866E-5,0.4375,0.0,2.9375,4.2014284,57.99996,19.714355,1.0,17.9,0.0,0.0,-73.82507,99.998474,26.1734,3.6767578,17.84,17.84,17.82,17.84,0
4874.847,0.006767197,-0.13314068,0.0886291,0.09991218,101.81443,22.556387,13.847521,-11.231299,0.0,0.0,74.278,0.0,4.361,18.118,46.838,0.0,97.74446,0.0,0.0,462.75,225.75,2082.0,0.0,-12.6953125,0.08288574,105.28867,6950.2134,6904.045,1100.0834,502.01587,1.9075303,7.248615,0.0,2.3437397,1.0,19.32373,39.097755,35.999954,26.999966,0.632,0.0,18.898438,0.0,0.0,0.0,0.0,0.0,0.0,0.8886719,0.9013672,53.71399,2.3437505,24.398304,26.694273,0.0,108.999954,5.859375,1.0,105.39647,81.1265,470.625,548.625,-1.0656693E-5,2.78125,0.0,6.5625,4.6682534,57.99996,20.220947,1.0,17.8,0.0,0.0,-73.70911,99.998474,26.289368,3.6767578,17.74,17.75,17.89,17.81,0
4874.889,0.0054137576,-0.24075627,0.09896981,0.109873734,101.81443,22.556387,13.865139,-10.957874,0.0,0.0,74.317,0.0,4.361,18.118,46.838,0.0,97.744446,0.0,0.0,462.75,221.625,2099.0,0.0,-12.71875,0.08392334,105.338425,6756.518,6700.2666,1100.0834,502.01587,2.5857632,8.032822,0.0,2.343742,1.0,19.346619,39.097755,33.374958,22.124971,0.632,0.0,16.726562,0.0,0.0,0.0,0.0,0.0,0.0,0.8779297,0.9003906,53.816223,2.3437505,26.283,28.46782,0.0,108.999954,6.0546875,1.0,105.363304,81.1265,470.625,548.625,-8.525355E-6,4.8125,0.0,8.5,5.135079,57.99996,20.6604,1.0,17.79,0.0,0.0,-73.70911,99.998474,26.289368,3.6767578,17.81,17.86,17.75,17.76,0
4874.927,0.004331006,-0.35880253,0.10716357,0.11852122,101.81443,22.556387,13.865753,-10.739077,0.0,0.0,74.359,0.0,4.361,18.118,46.838,0.0,97.74443,0.0,0.0,460.875,219.375,2144.0,0.0,-12.625,0.08520508,105.388176,6481.63,6491.7124,1100.0834,502.01587,4.3025403,8.838223,0.0,2.3437436,1.0,19.86847,39.097755,31.49996,21.374973,0.764,0.0,12.9609375,0.0,0.0,0.0,0.0,0.0,0.0,0.86816406,0.89941406,53.993225,2.3437505,27.791147,30.013338,0.0,108.999954,6.25,1.0,105.272095,81.1265,470.625,548.625,-6.820284E-6,7.125,0.0,10.28125,5.6019044,57.99996,21.057129,1.0,17.75,0.0,0.0,-73.59619,99.998474,26.402283,3.6767578,17.68,17.67,17.74,17.59,0
4874.968,0.003464805,-0.424771,0.113518596,0.12441336,101.81443,22.556387,13.866183,-10.539899,0.0,0.0,74.397,0.0,4.361,18.118,46.838,0.0,97.744415,0.0,0.0,459.75,217.5,2164.0,0.0,-12.421875,0.08654785,105.43792,6261.401,6281.5664,1100.0834,503.8732,5.6378117,9.283314,0.0,2.343745,1.0,20.323181,39.097755,30.374962,19.874975,0.848,0.0,8.3046875,0.0,0.0,0.0,0.0,0.0,0.0,0.8720703,0.89746094,54.118347,2.3437505,29.164051,31.35045,0.0,108.999954,6.9335938,1.0,105.11455,81.1265,471.0,548.625,-5.4562274E-6,9.625,0.0,14.3125,6.06873,57.99996,21.087646,1.0,17.8,0.0,0.0,-73.11096,99.998474,26.887512,3.6767578,17.81,17.75,17.69,17.65,0
4875.008,0.042771842,-0.43240842,0.12119468,0.12581222,101.81443,22.556387,13.866485,-10.26038,0.0,0.0,74.438,0.0,4.361,18.118,46.838,0.0,97.7444,0.0,0.0,458.625,216.75,2188.0,0.0,-11.765625,0.086242676,105.43792,6094.7695,6626.503,1100.0834,503.8732,10.131105,10.003937,0.0,2.3437462,1.0,22.819519,39.097755,30.374962,18.374977,0.992,0.0,1.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.8798828,0.8964844,54.330444,2.3437505,31.090748,32.001495,0.0,108.999954,7.2265625,1.0,105.07309,81.1265,471.75,547.875,-4.364982E-6,11.96875,0.0,16.40625,6.535555,57.99996,21.490479,1.0,17.79,0.0,0.0,-73.0072,99.998474,26.991272,3.6767578,17.82,17.81,17.53,17.59,0
4875.047,0.054217473,-0.3792134,0.12176867,0.1295001,101.81443,22.556387,13.843258,-10.154002,0.0,0.0,74.478,0.0,4.361,18.118,46.838,0.0,97.744385,0.0,0.0,458.625,218.625,2202.0,0.0,-10.7578125,0.08691406,105.4628,6070.8896,6595.1934,1100.0834,505.73056,14.921125,9.940352,0.0,2.343747,1.0,25.772095,39.097755,30.374962,20.999973,0.992,0.0,-1.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.88671875,0.89453125,54.338074,2.3437505,31.824001,33.35597,0.0,108.999954,7.421875,1.0,105.263794,81.1265,471.75,546.75,-3.4919856E-6,14.5,0.0,17.625,6.06873,57.99996,21.50879,1.0,17.7,0.0,0.0,-73.53516,99.998474,26.463318,3.6767578,17.73,17.71,17.63,17.59,0
4875.09,0.04337398,-0.30168536,0.12542301,0.13780846,101.81443,22.556387,13.838717,-10.005864,0.0,0.0,74.517,0.0,4.361,18.118,46.838,0.0,97.744385,0.0,0.0,457.125,219.0,2220.0,0.0,-10.1640625,0.087890625,105.51255,6229.03,6844.0786,1100.0834,505.73056,16.150423,10.427832,0.0,2.3437476,1.0,26.55487,39.097755,30.374962,20.624973,1.096,0.0,-2.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.89453125,0.8935547,54.49829,2.3437505,32.845104,35.3055,0.0,108.999954,7.8125,1.0,105.07309,81.1265,471.75,546.375,-2.7935885E-6,15.8125,0.0,19.9375,6.535555,57.99996,21.673584,1.0,17.82,0.0,0.0,-73.02551,99.998474,26.972961,3.6767578,17.88,17.84,17.67,17.67,0
